Goods code;Add code;Order No.;Origin code;Meas. type code;Meas. cond;Sequence;Certificate;Cond. amount;Mon. unit;Meas. unit;Meas. unit qual;Meas. action
5206000000;;092501;1011;122;B;1;Y043;;;;;27
5206000000;;092501;1011;122;B;2;;;;;;07
5206000000;;;1006;142;B;1;U088;;;;;27
5206000000;;;1006;142;B;2;;;;;;07
5207000000;;092456;KR;143;Q;1;U059;;;;;27
5207000000;;092456;KR;143;Q;2;;;;;;07
5207000000;;092501;1011;122;B;1;Y043;;;;;27
5207000000;;092501;1011;122;B;2;;;;;;07
5207000000;;;1006;142;B;1;U088;;;;;27
5207000000;;;1006;142;B;2;;;;;;07
5208000000;;092501;1011;122;B;1;Y043;;;;;27
5208000000;;092501;1011;122;B;2;;;;;;07
5208000000;;;1006;142;B;1;U088;;;;;27
5208000000;;;1006;142;B;2;;;;;;07
5208119000;;;1011;117;B;1;C990;;;;;27
5208119000;;;1011;117;B;2;;;;;;07
5208120000;;;1011;117;B;1;C990;;;;;27
5208120000;;;1011;117;B;2;;;;;;07
5208130000;;;1011;117;B;1;C990;;;;;27
5208130000;;;1011;117;B;2;;;;;;07
5208190000;;;1011;117;B;1;C990;;;;;27
5208190000;;;1011;117;B;2;;;;;;07
5208219000;;;1011;117;B;1;C990;;;;;27
5208219000;;;1011;117;B;2;;;;;;07
5208220000;;;1011;117;B;1;C990;;;;;27
5208220000;;;1011;117;B;2;;;;;;07
5208230000;;;1011;117;B;1;C990;;;;;27
5208230000;;;1011;117;B;2;;;;;;07
5208290000;;;1011;117;B;1;C990;;;;;27
5208290000;;;1011;117;B;2;;;;;;07
5208310000;;;1011;117;B;1;C990;;;;;27
5208310000;;;1011;117;B;2;;;;;;07
5208320000;;;1011;117;B;1;C990;;;;;27
5208320000;;;1011;117;B;2;;;;;;07
5208330000;;;1011;117;B;1;C990;;;;;27
5208330000;;;1011;117;B;2;;;;;;07
5208390000;;;1011;117;B;1;C990;;;;;27
5208390000;;;1011;117;B;2;;;;;;07
5208410000;;;1011;117;B;1;C990;;;;;27
5208410000;;;1011;117;B;2;;;;;;07
5208420000;;;1011;117;B;1;C990;;;;;27
5208420000;;;1011;117;B;2;;;;;;07
5208430000;;;1011;117;B;1;C990;;;;;27
5208430000;;;1011;117;B;2;;;;;;07
5208490000;;;1011;117;B;1;C990;;;;;27
5208490000;;;1011;117;B;2;;;;;;07
5208510000;;;1011;117;B;1;C990;;;;;27
5208510000;;;1011;117;B;2;;;;;;07
5208510011;;090103;2300;122;B;1;A015;;;;;27
5208510011;;090103;2300;122;B;2;;;;;;07
5208510011;;090103;2300;122;Y;1;Y006;;;;;27
5208510011;;090103;2300;122;Y;2;Y007;;;;;27
5208510011;;090103;2300;122;Y;3;;;;;;07
5208510011;;090106;2301;122;C;1;A014;;;;;27
5208510011;;090106;2301;122;C;2;;;;;;07
5208510019;;090103;2300;122;B;1;A015;;;;;27
5208510019;;090103;2300;122;B;2;;;;;;07
5208510019;;090103;2300;122;Y;1;Y006;;;;;27
5208510019;;090103;2300;122;Y;2;Y007;;;;;27
5208510019;;090103;2300;122;Y;3;;;;;;07
5208510091;;090106;2301;122;C;1;A014;;;;;27
5208510091;;090106;2301;122;C;2;;;;;;07
5208520000;;;1011;117;B;1;C990;;;;;27
5208520000;;;1011;117;B;2;;;;;;07
5208520011;;090103;2300;122;B;1;A015;;;;;27
5208520011;;090103;2300;122;B;2;;;;;;07
5208520011;;090103;2300;122;Y;1;Y006;;;;;27
5208520011;;090103;2300;122;Y;2;Y007;;;;;27
5208520011;;090103;2300;122;Y;3;;;;;;07
5208520011;;090106;2301;122;C;1;A014;;;;;27
5208520011;;090106;2301;122;C;2;;;;;;07
5208520019;;090103;2300;122;B;1;A015;;;;;27
5208520019;;090103;2300;122;B;2;;;;;;07
5208520019;;090103;2300;122;Y;1;Y006;;;;;27
5208520019;;090103;2300;122;Y;2;Y007;;;;;27
5208520019;;090103;2300;122;Y;3;;;;;;07
5208520091;;090106;2301;122;C;1;A014;;;;;27
5208520091;;090106;2301;122;C;2;;;;;;07
5208590000;;098314;CA;143;B;1;U062;;;;;27
5208590000;;098314;CA;143;B;2;;;;;;07
5208590000;;;1011;117;B;1;C990;;;;;27
5208590000;;;1011;117;B;2;;;;;;07
5208591011;;090103;2300;122;B;1;A015;;;;;27
5208591011;;090103;2300;122;B;2;;;;;;07
5208591011;;090103;2300;122;Y;1;Y006;;;;;27
5208591011;;090103;2300;122;Y;2;Y007;;;;;27
5208591011;;090103;2300;122;Y;3;;;;;;07
5208591011;;090106;2301;122;C;1;A014;;;;;27
5208591011;;090106;2301;122;C;2;;;;;;07
5208591019;;090103;2300;122;B;1;A015;;;;;27
5208591019;;090103;2300;122;B;2;;;;;;07
5208591019;;090103;2300;122;Y;1;Y006;;;;;27
5208591019;;090103;2300;122;Y;2;Y007;;;;;27
5208591019;;090103;2300;122;Y;3;;;;;;07
5208591091;;090106;2301;122;C;1;A014;;;;;27
5208591091;;090106;2301;122;C;2;;;;;;07
5208599011;;090103;2300;122;B;1;A015;;;;;27
5208599011;;090103;2300;122;B;2;;;;;;07
5208599011;;090103;2300;122;Y;1;Y006;;;;;27
5208599011;;090103;2300;122;Y;2;Y007;;;;;27
5208599011;;090103;2300;122;Y;3;;;;;;07
5208599011;;090106;2301;122;C;1;A014;;;;;27
5208599011;;090106;2301;122;C;2;;;;;;07
5208599019;;090103;2300;122;B;1;A015;;;;;27
5208599019;;090103;2300;122;B;2;;;;;;07
5208599019;;090103;2300;122;Y;1;Y006;;;;;27
5208599019;;090103;2300;122;Y;2;Y007;;;;;27
5208599019;;090103;2300;122;Y;3;;;;;;07
5208599091;;090106;2301;122;C;1;A014;;;;;27
5208599091;;090106;2301;122;C;2;;;;;;07
5209000000;;092501;1011;122;B;1;Y043;;;;;27
5209000000;;092501;1011;122;B;2;;;;;;07
5209000000;;;1006;142;B;1;U088;;;;;27
5209000000;;;1006;142;B;2;;;;;;07
5209000000;;;1011;117;B;1;C990;;;;;27
5209000000;;;1011;117;B;2;;;;;;07
5209000000;;;1011;119;C;1;C119;;;;;27
5209000000;;;1011;119;C;2;;;;;;07
5209510011;;090103;2300;122;B;1;A015;;;;;27
5209510011;;090103;2300;122;B;2;;;;;;07
5209510011;;090103;2300;122;Y;1;Y006;;;;;27
5209510011;;090103;2300;122;Y;2;Y007;;;;;27
5209510011;;090103;2300;122;Y;3;;;;;;07
5209510011;;090106;2301;122;C;1;A014;;;;;27
5209510011;;090106;2301;122;C;2;;;;;;07
5209510019;;090103;2300;122;B;1;A015;;;;;27
5209510019;;090103;2300;122;B;2;;;;;;07
5209510019;;090103;2300;122;Y;1;Y006;;;;;27
5209510019;;090103;2300;122;Y;2;Y007;;;;;27
5209510019;;090103;2300;122;Y;3;;;;;;07
5209510091;;090106;2301;122;C;1;A014;;;;;27
5209510091;;090106;2301;122;C;2;;;;;;07
5209520011;;090103;2300;122;B;1;A015;;;;;27
5209520011;;090103;2300;122;B;2;;;;;;07
5209520011;;090103;2300;122;Y;1;Y006;;;;;27
5209520011;;090103;2300;122;Y;2;Y007;;;;;27
5209520011;;090103;2300;122;Y;3;;;;;;07
5209520011;;090106;2301;122;C;1;A014;;;;;27
5209520011;;090106;2301;122;C;2;;;;;;07
5209520019;;090103;2300;122;B;1;A015;;;;;27
5209520019;;090103;2300;122;B;2;;;;;;07
5209520019;;090103;2300;122;Y;1;Y006;;;;;27
5209520019;;090103;2300;122;Y;2;Y007;;;;;27
5209520019;;090103;2300;122;Y;3;;;;;;07
5209520091;;090106;2301;122;C;1;A014;;;;;27
5209520091;;090106;2301;122;C;2;;;;;;07
5209590000;;098315;CA;143;B;1;U062;;;;;27
5209590000;;098315;CA;143;B;2;;;;;;07
5209590011;;090103;2300;122;B;1;A015;;;;;27
5209590011;;090103;2300;122;B;2;;;;;;07
5209590011;;090103;2300;122;Y;1;Y006;;;;;27
5209590011;;090103;2300;122;Y;2;Y007;;;;;27
5209590011;;090103;2300;122;Y;3;;;;;;07
5209590011;;090106;2301;122;C;1;A014;;;;;27
5209590011;;090106;2301;122;C;2;;;;;;07
5209590019;;090103;2300;122;B;1;A015;;;;;27
5209590019;;090103;2300;122;B;2;;;;;;07
5209590019;;090103;2300;122;Y;1;Y006;;;;;27
5209590019;;090103;2300;122;Y;2;Y007;;;;;27
5209590019;;090103;2300;122;Y;3;;;;;;07
5209590091;;090106;2301;122;C;1;A014;;;;;27
5209590091;;090106;2301;122;C;2;;;;;;07
5210000000;;092501;1011;122;B;1;Y043;;;;;27
5210000000;;092501;1011;122;B;2;;;;;;07
5210000000;;;1006;142;B;1;U088;;;;;27
5210000000;;;1006;142;B;2;;;;;;07
5210000000;;;1011;117;B;1;C990;;;;;27
5210000000;;;1011;117;B;2;;;;;;07
5210110010;;090103;2300;122;B;1;A015;;;;;27
5210110010;;090103;2300;122;B;2;;;;;;07
5210110010;;090103;2300;122;Y;1;Y006;;;;;27
5210110010;;090103;2300;122;Y;2;Y007;;;;;27
5210110010;;090103;2300;122;Y;3;;;;;;07
5210190010;;090103;2300;122;B;1;A015;;;;;27
5210190010;;090103;2300;122;B;2;;;;;;07
5210190010;;090103;2300;122;Y;1;Y006;;;;;27
5210190010;;090103;2300;122;Y;2;Y007;;;;;27
5210190010;;090103;2300;122;Y;3;;;;;;07
5210210010;;090103;2300;122;B;1;A015;;;;;27
5210210010;;090103;2300;122;B;2;;;;;;07
5210210010;;090103;2300;122;Y;1;Y006;;;;;27
5210210010;;090103;2300;122;Y;2;Y007;;;;;27
5210210010;;090103;2300;122;Y;3;;;;;;07
5210290010;;090103;2300;122;B;1;A015;;;;;27
5210290010;;090103;2300;122;B;2;;;;;;07
5210290010;;090103;2300;122;Y;1;Y006;;;;;27
5210290010;;090103;2300;122;Y;2;Y007;;;;;27
5210290010;;090103;2300;122;Y;3;;;;;;07
5210310010;;090103;2300;122;B;1;A015;;;;;27
5210310010;;090103;2300;122;B;2;;;;;;07
5210310010;;090103;2300;122;Y;1;Y006;;;;;27
5210310010;;090103;2300;122;Y;2;Y007;;;;;27
5210310010;;090103;2300;122;Y;3;;;;;;07
5210320010;;090103;2300;122;B;1;A015;;;;;27
5210320010;;090103;2300;122;B;2;;;;;;07
5210320010;;090103;2300;122;Y;1;Y006;;;;;27
5210320010;;090103;2300;122;Y;2;Y007;;;;;27
5210320010;;090103;2300;122;Y;3;;;;;;07
5210390010;;090103;2300;122;B;1;A015;;;;;27
5210390010;;090103;2300;122;B;2;;;;;;07
5210390010;;090103;2300;122;Y;1;Y006;;;;;27
5210390010;;090103;2300;122;Y;2;Y007;;;;;27
5210390010;;090103;2300;122;Y;3;;;;;;07
5210410010;;090103;2300;122;B;1;A015;;;;;27
5210410010;;090103;2300;122;B;2;;;;;;07
5210410010;;090103;2300;122;Y;1;Y006;;;;;27
5210410010;;090103;2300;122;Y;2;Y007;;;;;27
5210410010;;090103;2300;122;Y;3;;;;;;07
5210490010;;090103;2300;122;B;1;A015;;;;;27
5210490010;;090103;2300;122;B;2;;;;;;07
5210490010;;090103;2300;122;Y;1;Y006;;;;;27
5210490010;;090103;2300;122;Y;2;Y007;;;;;27
5210490010;;090103;2300;122;Y;3;;;;;;07
5210510010;;090103;2300;122;B;1;A015;;;;;27
5210510010;;090103;2300;122;B;2;;;;;;07
5210510010;;090103;2300;122;Y;1;Y006;;;;;27
5210510010;;090103;2300;122;Y;2;Y007;;;;;27
5210510010;;090103;2300;122;Y;3;;;;;;07
5210590010;;090103;2300;122;B;1;A015;;;;;27
5210590010;;090103;2300;122;B;2;;;;;;07
5210590010;;090103;2300;122;Y;1;Y006;;;;;27
5210590010;;090103;2300;122;Y;2;Y007;;;;;27
5210590010;;090103;2300;122;Y;3;;;;;;07
5211000000;;092501;1011;122;B;1;Y043;;;;;27
5211000000;;092501;1011;122;B;2;;;;;;07
5211000000;;;1006;142;B;1;U088;;;;;27
5211000000;;;1006;142;B;2;;;;;;07
5211000000;;;1011;117;B;1;C990;;;;;27
5211000000;;;1011;117;B;2;;;;;;07
5211000000;;;1011;119;C;1;C119;;;;;27
5211000000;;;1011;119;C;2;;;;;;07
5211110010;;090103;2300;122;B;1;A015;;;;;27
5211110010;;090103;2300;122;B;2;;;;;;07
5211110010;;090103;2300;122;Y;1;Y006;;;;;27
5211110010;;090103;2300;122;Y;2;Y007;;;;;27
5211110010;;090103;2300;122;Y;3;;;;;;07
5211120010;;090103;2300;122;B;1;A015;;;;;27
5211120010;;090103;2300;122;B;2;;;;;;07
5211120010;;090103;2300;122;Y;1;Y006;;;;;27
5211120010;;090103;2300;122;Y;2;Y007;;;;;27
5211120010;;090103;2300;122;Y;3;;;;;;07
5211190010;;090103;2300;122;B;1;A015;;;;;27
5211190010;;090103;2300;122;B;2;;;;;;07
5211190010;;090103;2300;122;Y;1;Y006;;;;;27
5211190010;;090103;2300;122;Y;2;Y007;;;;;27
5211190010;;090103;2300;122;Y;3;;;;;;07
5211200010;;090103;2300;122;B;1;A015;;;;;27
5211200010;;090103;2300;122;B;2;;;;;;07
5211200010;;090103;2300;122;Y;1;Y006;;;;;27
5211200010;;090103;2300;122;Y;2;Y007;;;;;27
5211200010;;090103;2300;122;Y;3;;;;;;07
5211310010;;090103;2300;122;B;1;A015;;;;;27
5211310010;;090103;2300;122;B;2;;;;;;07
5211310010;;090103;2300;122;Y;1;Y006;;;;;27
5211310010;;090103;2300;122;Y;2;Y007;;;;;27
5211310010;;090103;2300;122;Y;3;;;;;;07
5211320010;;090103;2300;122;B;1;A015;;;;;27
5211320010;;090103;2300;122;B;2;;;;;;07
5211320010;;090103;2300;122;Y;1;Y006;;;;;27
5211320010;;090103;2300;122;Y;2;Y007;;;;;27
5211320010;;090103;2300;122;Y;3;;;;;;07
5211390010;;090103;2300;122;B;1;A015;;;;;27
5211390010;;090103;2300;122;B;2;;;;;;07
5211390010;;090103;2300;122;Y;1;Y006;;;;;27
5211390010;;090103;2300;122;Y;2;Y007;;;;;27
5211390010;;090103;2300;122;Y;3;;;;;;07
5211410010;;090103;2300;122;B;1;A015;;;;;27
5211410010;;090103;2300;122;B;2;;;;;;07
5211410010;;090103;2300;122;Y;1;Y006;;;;;27
5211410010;;090103;2300;122;Y;2;Y007;;;;;27
5211410010;;090103;2300;122;Y;3;;;;;;07
5211420010;;090103;2300;122;B;1;A015;;;;;27
5211420010;;090103;2300;122;B;2;;;;;;07
5211420010;;090103;2300;122;Y;1;Y006;;;;;27
5211420010;;090103;2300;122;Y;2;Y007;;;;;27
5211420010;;090103;2300;122;Y;3;;;;;;07
5211430010;;090103;2300;122;B;1;A015;;;;;27
5211430010;;090103;2300;122;B;2;;;;;;07
5211430010;;090103;2300;122;Y;1;Y006;;;;;27
5211430010;;090103;2300;122;Y;2;Y007;;;;;27
5211430010;;090103;2300;122;Y;3;;;;;;07
5211491010;;090103;2300;122;B;1;A015;;;;;27
5211491010;;090103;2300;122;B;2;;;;;;07
5211491010;;090103;2300;122;Y;1;Y006;;;;;27
5211491010;;090103;2300;122;Y;2;Y007;;;;;27
5211491010;;090103;2300;122;Y;3;;;;;;07
5211499010;;090103;2300;122;B;1;A015;;;;;27
5211499010;;090103;2300;122;B;2;;;;;;07
5211499010;;090103;2300;122;Y;1;Y006;;;;;27
5211499010;;090103;2300;122;Y;2;Y007;;;;;27
5211499010;;090103;2300;122;Y;3;;;;;;07
5211510010;;090103;2300;122;B;1;A015;;;;;27
5211510010;;090103;2300;122;B;2;;;;;;07
5211510010;;090103;2300;122;Y;1;Y006;;;;;27
5211510010;;090103;2300;122;Y;2;Y007;;;;;27
5211510010;;090103;2300;122;Y;3;;;;;;07
5211520010;;090103;2300;122;B;1;A015;;;;;27
5211520010;;090103;2300;122;B;2;;;;;;07
5211520010;;090103;2300;122;Y;1;Y006;;;;;27
5211520010;;090103;2300;122;Y;2;Y007;;;;;27
5211520010;;090103;2300;122;Y;3;;;;;;07
5211590010;;090103;2300;122;B;1;A015;;;;;27
5211590010;;090103;2300;122;B;2;;;;;;07
5211590010;;090103;2300;122;Y;1;Y006;;;;;27
5211590010;;090103;2300;122;Y;2;Y007;;;;;27
5211590010;;090103;2300;122;Y;3;;;;;;07
5212000000;;092501;1011;122;B;1;Y043;;;;;27
5212000000;;092501;1011;122;B;2;;;;;;07
5212000000;;;1006;142;B;1;U088;;;;;27
5212000000;;;1006;142;B;2;;;;;;07
5212000000;;;1011;117;B;1;C990;;;;;27
5212000000;;;1011;117;B;2;;;;;;07
5212000000;;;1011;119;C;1;C119;;;;;27
5212000000;;;1011;119;C;2;;;;;;07
5212111010;;090103;2300;122;B;1;A015;;;;;27
5212111010;;090103;2300;122;B;2;;;;;;07
5212111010;;090103;2300;122;Y;1;Y006;;;;;27
5212111010;;090103;2300;122;Y;2;Y007;;;;;27
5212111010;;090103;2300;122;Y;3;;;;;;07
5212119010;;090103;2300;122;B;1;A015;;;;;27
5212119010;;090103;2300;122;B;2;;;;;;07
5212119010;;090103;2300;122;Y;1;Y006;;;;;27
5212119010;;090103;2300;122;Y;2;Y007;;;;;27
5212119010;;090103;2300;122;Y;3;;;;;;07
5212121010;;090103;2300;122;B;1;A015;;;;;27
5212121010;;090103;2300;122;B;2;;;;;;07
5212121010;;090103;2300;122;Y;1;Y006;;;;;27
5212121010;;090103;2300;122;Y;2;Y007;;;;;27
5212121010;;090103;2300;122;Y;3;;;;;;07
5212129010;;090103;2300;122;B;1;A015;;;;;27
5212129010;;090103;2300;122;B;2;;;;;;07
5212129010;;090103;2300;122;Y;1;Y006;;;;;27
5212129010;;090103;2300;122;Y;2;Y007;;;;;27
5212129010;;090103;2300;122;Y;3;;;;;;07
5212131010;;090103;2300;122;B;1;A015;;;;;27
5212131010;;090103;2300;122;B;2;;;;;;07
5212131010;;090103;2300;122;Y;1;Y006;;;;;27
5212131010;;090103;2300;122;Y;2;Y007;;;;;27
5212131010;;090103;2300;122;Y;3;;;;;;07
5212139010;;090103;2300;122;B;1;A015;;;;;27
5212139010;;090103;2300;122;B;2;;;;;;07
5212139010;;090103;2300;122;Y;1;Y006;;;;;27
5212139010;;090103;2300;122;Y;2;Y007;;;;;27
5212139010;;090103;2300;122;Y;3;;;;;;07
5212141010;;090103;2300;122;B;1;A015;;;;;27
5212141010;;090103;2300;122;B;2;;;;;;07
5212141010;;090103;2300;122;Y;1;Y006;;;;;27
5212141010;;090103;2300;122;Y;2;Y007;;;;;27
5212141010;;090103;2300;122;Y;3;;;;;;07
5212149010;;090103;2300;122;B;1;A015;;;;;27
5212149010;;090103;2300;122;B;2;;;;;;07
5212149010;;090103;2300;122;Y;1;Y006;;;;;27
5212149010;;090103;2300;122;Y;2;Y007;;;;;27
5212149010;;090103;2300;122;Y;3;;;;;;07
5212151011;;090103;2300;122;B;1;A015;;;;;27
5212151011;;090103;2300;122;B;2;;;;;;07
5212151011;;090103;2300;122;Y;1;Y006;;;;;27
5212151011;;090103;2300;122;Y;2;Y007;;;;;27
5212151011;;090103;2300;122;Y;3;;;;;;07
5212151011;;090106;2301;122;C;1;A014;;;;;27
5212151011;;090106;2301;122;C;2;;;;;;07
5212151019;;090103;2300;122;B;1;A015;;;;;27
5212151019;;090103;2300;122;B;2;;;;;;07
5212151019;;090103;2300;122;Y;1;Y006;;;;;27
5212151019;;090103;2300;122;Y;2;Y007;;;;;27
5212151019;;090103;2300;122;Y;3;;;;;;07
5212151091;;090106;2301;122;C;1;A014;;;;;27
5212151091;;090106;2301;122;C;2;;;;;;07
5212159011;;090103;2300;122;B;1;A015;;;;;27
5212159011;;090103;2300;122;B;2;;;;;;07
5212159011;;090103;2300;122;Y;1;Y006;;;;;27
5212159011;;090103;2300;122;Y;2;Y007;;;;;27
5212159011;;090103;2300;122;Y;3;;;;;;07
5212159011;;090106;2301;122;C;1;A014;;;;;27
5212159011;;090106;2301;122;C;2;;;;;;07
5212159019;;090103;2300;122;B;1;A015;;;;;27
5212159019;;090103;2300;122;B;2;;;;;;07
5212159019;;090103;2300;122;Y;1;Y006;;;;;27
5212159019;;090103;2300;122;Y;2;Y007;;;;;27
5212159019;;090103;2300;122;Y;3;;;;;;07
5212159091;;090106;2301;122;C;1;A014;;;;;27
5212159091;;090106;2301;122;C;2;;;;;;07
5212211010;;090103;2300;122;B;1;A015;;;;;27
5212211010;;090103;2300;122;B;2;;;;;;07
5212211010;;090103;2300;122;Y;1;Y006;;;;;27
5212211010;;090103;2300;122;Y;2;Y007;;;;;27
5212211010;;090103;2300;122;Y;3;;;;;;07
5212219010;;090103;2300;122;B;1;A015;;;;;27
5212219010;;090103;2300;122;B;2;;;;;;07
5212219010;;090103;2300;122;Y;1;Y006;;;;;27
5212219010;;090103;2300;122;Y;2;Y007;;;;;27
5212219010;;090103;2300;122;Y;3;;;;;;07
5212221010;;090103;2300;122;B;1;A015;;;;;27
5212221010;;090103;2300;122;B;2;;;;;;07
5212221010;;090103;2300;122;Y;1;Y006;;;;;27
5212221010;;090103;2300;122;Y;2;Y007;;;;;27
5212221010;;090103;2300;122;Y;3;;;;;;07
5212229010;;090103;2300;122;B;1;A015;;;;;27
5212229010;;090103;2300;122;B;2;;;;;;07
5212229010;;090103;2300;122;Y;1;Y006;;;;;27
5212229010;;090103;2300;122;Y;2;Y007;;;;;27
5212229010;;090103;2300;122;Y;3;;;;;;07
5212231010;;090103;2300;122;B;1;A015;;;;;27
5212231010;;090103;2300;122;B;2;;;;;;07
5212231010;;090103;2300;122;Y;1;Y006;;;;;27
5212231010;;090103;2300;122;Y;2;Y007;;;;;27
5212231010;;090103;2300;122;Y;3;;;;;;07
5212239010;;090103;2300;122;B;1;A015;;;;;27
5212239010;;090103;2300;122;B;2;;;;;;07
5212239010;;090103;2300;122;Y;1;Y006;;;;;27
5212239010;;090103;2300;122;Y;2;Y007;;;;;27
5212239010;;090103;2300;122;Y;3;;;;;;07
5212241010;;090103;2300;122;B;1;A015;;;;;27
5212241010;;090103;2300;122;B;2;;;;;;07
5212241010;;090103;2300;122;Y;1;Y006;;;;;27
5212241010;;090103;2300;122;Y;2;Y007;;;;;27
5212241010;;090103;2300;122;Y;3;;;;;;07
5212249010;;090103;2300;122;B;1;A015;;;;;27
5212249010;;090103;2300;122;B;2;;;;;;07
5212249010;;090103;2300;122;Y;1;Y006;;;;;27
5212249010;;090103;2300;122;Y;2;Y007;;;;;27
5212249010;;090103;2300;122;Y;3;;;;;;07
5212251011;;090103;2300;122;B;1;A015;;;;;27
5212251011;;090103;2300;122;B;2;;;;;;07
5212251011;;090103;2300;122;Y;1;Y006;;;;;27
5212251011;;090103;2300;122;Y;2;Y007;;;;;27
5212251011;;090103;2300;122;Y;3;;;;;;07
5212251011;;090106;2301;122;C;1;A014;;;;;27
5212251011;;090106;2301;122;C;2;;;;;;07
5212251019;;090103;2300;122;B;1;A015;;;;;27
5212251019;;090103;2300;122;B;2;;;;;;07
5212251019;;090103;2300;122;Y;1;Y006;;;;;27
5212251019;;090103;2300;122;Y;2;Y007;;;;;27
5212251019;;090103;2300;122;Y;3;;;;;;07
5212251091;;090106;2301;122;C;1;A014;;;;;27
5212251091;;090106;2301;122;C;2;;;;;;07
5212259011;;090103;2300;122;B;1;A015;;;;;27
5212259011;;090103;2300;122;B;2;;;;;;07
5212259011;;090103;2300;122;Y;1;Y006;;;;;27
5212259011;;090103;2300;122;Y;2;Y007;;;;;27
5212259011;;090103;2300;122;Y;3;;;;;;07
5212259011;;090106;2301;122;C;1;A014;;;;;27
5212259011;;090106;2301;122;C;2;;;;;;07
5212259019;;090103;2300;122;B;1;A015;;;;;27
5212259019;;090103;2300;122;B;2;;;;;;07
5212259019;;090103;2300;122;Y;1;Y006;;;;;27
5212259019;;090103;2300;122;Y;2;Y007;;;;;27
5212259019;;090103;2300;122;Y;3;;;;;;07
5212259091;;090106;2301;122;C;1;A014;;;;;27
5212259091;;090106;2301;122;C;2;;;;;;07
5300000000;;;1007;142;B;1;U090;;;;;27
5300000000;;;1007;142;B;2;U091;;;;;27
5300000000;;;1007;142;B;3;;;;;;07
5300000000;;;2012;142;B;1;Y021;;;;;27
5300000000;;;2012;142;B;2;;;;;;07
5306000000;;092501;1011;122;B;1;Y043;;;;;27
5306000000;;092501;1011;122;B;2;;;;;;07
5306000000;;;1006;142;B;1;U088;;;;;27
5306000000;;;1006;142;B;2;;;;;;07
5306000000;;;IL;142;Y;1;Y864;;;;;27
5306000000;;;IL;142;Y;3;;;;;;07
5306101010;;090050;1008;123;B;1;N990;;;;;27
5306101010;;090050;1008;123;B;2;;;;;;08
5306103010;;090050;1008;123;B;1;N990;;;;;27
5306103010;;090050;1008;123;B;2;;;;;;08
5308000000;;;IL;142;Y;1;Y864;;;;;27
5308000000;;;IL;142;Y;3;;;;;;07
5308200000;;092501;1011;122;B;1;Y043;;;;;27
5308200000;;092501;1011;122;B;2;;;;;;07
5308200000;;;1006;142;B;1;U088;;;;;27
5308200000;;;1006;142;B;2;;;;;;07
5308900000;;092501;1011;122;B;1;Y043;;;;;27
5308900000;;092501;1011;122;B;2;;;;;;07
5308900000;;;1006;142;B;1;U088;;;;;27
5308900000;;;1006;142;B;2;;;;;;07
5309000000;;092501;1011;122;B;1;Y043;;;;;27
5309000000;;092501;1011;122;B;2;;;;;;07
5309000000;;;1006;142;B;1;U088;;;;;27
5309000000;;;1006;142;B;2;;;;;;07
5309000000;;;1011;117;B;1;C990;;;;;27
5309000000;;;1011;117;B;2;;;;;;07
5309000000;;;IL;142;Y;1;Y864;;;;;27
5309000000;;;IL;142;Y;3;;;;;;07
5309290000;;;1011;119;C;1;C119;;;;;27
5309290000;;;1011;119;C;2;;;;;;07
5310000000;;092501;1011;122;B;1;Y043;;;;;27
5310000000;;092501;1011;122;B;2;;;;;;07
5310000000;;;1006;142;B;1;U088;;;;;27
5310000000;;;1006;142;B;2;;;;;;07
5310000000;;;1011;117;B;1;C990;;;;;27
5310000000;;;1011;117;B;2;;;;;;07
5310000000;;;1011;119;C;1;C119;;;;;27
5310000000;;;1011;119;C;2;;;;;;07
5310000000;;;IL;142;Y;1;Y864;;;;;27
5310000000;;;IL;142;Y;3;;;;;;07
5311000000;;092501;1011;122;B;1;Y043;;;;;27
5311000000;;092501;1011;122;B;2;;;;;;07
5311000000;;;1006;142;B;1;U088;;;;;27
5311000000;;;1006;142;B;2;;;;;;07
5311000000;;;1011;117;B;1;C990;;;;;27
5311000000;;;1011;117;B;2;;;;;;07
5311000000;;;IL;142;Y;1;Y864;;;;;27
5311000000;;;IL;142;Y;3;;;;;;07
5400000000;;;1006;142;B;1;U088;;;;;27
5400000000;;;1006;142;B;2;;;;;;07
5400000000;;;1007;142;B;1;U090;;;;;27
5400000000;;;1007;142;B;2;U091;;;;;27
5400000000;;;1007;142;B;3;;;;;;07
5400000000;;;1011;119;C;1;C119;;;;;27
5400000000;;;1011;119;C;2;;;;;;07
5400000000;;;2012;142;B;1;Y021;;;;;27
5400000000;;;2012;142;B;2;;;;;;07
5400000000;;;IL;142;Y;1;Y864;;;;;27
5400000000;;;IL;142;Y;3;;;;;;07
5401000000;;092501;1011;122;B;1;Y043;;;;;27
5401000000;;092501;1011;122;B;2;;;;;;07
5401101200;;;1011;117;B;1;C990;;;;;27
5401101200;;;1011;117;B;2;;;;;;07
5401101400;;;1011;117;B;1;C990;;;;;27
5401101400;;;1011;117;B;2;;;;;;07
5401101600;;;1011;117;B;1;C990;;;;;27
5401101600;;;1011;117;B;2;;;;;;07
5401101800;;;1011;117;B;1;C990;;;;;27
5401101800;;;1011;117;B;2;;;;;;07
5401201000;;;1011;117;B;1;C990;;;;;27
5401201000;;;1011;117;B;2;;;;;;07
5402000000;;092501;1011;122;B;1;Y043;;;;;27
5402000000;;092501;1011;122;B;2;;;;;;07
